order_id,customer_name,age,gender,city,order_date,product_name,category,unit_price,quantity,email,payment_method,status
ORD-10190,Usman Malik,53.0,Female,Karachi,2024-12-13,Monitor,Electronics,40034.72,2,usman.malik51@gmail.com,Card,Returned
ORD-10403,Maryam Iqbal,65.0,Female,Peshawar,2025-12-17,Headphones,Accessories,8595.0,1,maryam.iqbal18@gmail.com,JazzCash,Pending
ORD-10039,Hassan Shah,35.0,Male,Peshawar,2026-03-02,Mouse,Accessories,2941.49,3,hassan.shah43@gmail.com,EasyPaisa,Returned
ORD-10243,Bilal Nawaz,31.0,Female,Faisalabad,2024-08-23,Printer,Office,35240.65,3,bilal.nawaz13@gmail.com,Cash,Completed
ORD-10354,Zainab Sheikh,35.0,Female,Quetta,2024-11-24,Smart Watch,Accessories,11698.07,2,zainab.sheikh39@gmail.com,Cash,Pending
ORD-10535,Maham Khan,39.0,Female,Gujranwala,2024-11-08,Keyboard,Accessories,4811.3,4,maham.khan6@gmail.com,Card,Completed
ORD-10504,Ahmed Javed,52.0,Female,Multan,2024-09-26,Smart Watch,Accessories,13487.94,1,ahmed.javed20@gmail.com,Cash,Returned
ORD-10160,Ahmed Javed,53.0,Male,Gujranwala,2025-06-03,Printer,Office,33927.0,2,ahmed.javed70@gmail.com,EasyPaisa,Completed
ORD-10395,Omar Shah,23.0,Female,Peshawar,2026-04-25,Printer,Office,31199.26,1,omar.shah5@gmail.com,Bank Transfer,Pending
ORD-10538,Sana Butt,56.0,Female,Multan,2024-11-15,Headphones,Accessories,8112.54,1,sana.butt74@gmail.com,Bank Transfer,Pending
ORD-10241,Ahmed Ahmed,32.0,Female,Islamabad,2025-12-14,Smart Watch,Accessories,13836.26,2,ahmed.ahmed52@gmail.com,Cash,Completed
ORD-10014,Maryam Javed,28.0,Male,Quetta,2026-02-19,Keyboard,Accessories,4260.22,1,maryam.javed78@gmail.com,JazzCash,Returned
order_82235,Hamza Iqbal,34.0,Female,Rawalpindi,2024-12-08,Smartphone,Electronics,87239.28,1,hamza.iqbal81@gmail.com,Bank Transfer,Cancelled
ORD-10579,Anum Ahmed,48.0,Male,Islamabad,2024-01-30,Smart Watch,Accessories,12603.32,1,anum.ahmed70@gmail.com,EasyPaisa,Completed
ORD-10315,Sara Malik,56.0,Male,Sialkot,2025-12-14,Mouse,Accessories,3034.96,3,sara.malik21@gmail.com,JazzCash,Pending
ORD-10362,Sana Shah,37.0,Male,Quetta,2025-04-22,Smart Watch,Accessories,13019.04,1,sana.shah45@gmail.com,Cash,Completed
ORD-10321,Fatima Ahmed,27.0,Male,Quetta,2025-04-01,Headphones,Accessories,8677.05,1,fatima.ahmed28@gmail.com,Bank Transfer,Pending
ORD-10565,Hina Javed,62.0,Female,Faisalabad,2024-07-25,Keyboard,Accessories,4397.08,1,hina.javed82@gmail.com,Cash,Cancelled
ORD-10356,Maryam Javed,54.0,Male,Karachi,2025-06-20,Headphones,Accessories,8851.32,2,maryam.javed52@gmail.com,Card,Pending
ORD-10035,Fahad Javed,41.0,Male,Rawalpindi,2024-11-11,Tablet,Electronics,57846.83,1,fahad.javed19@gmail.com,Card,Pending
ORD-10335,Bilal Sheikh,42.0,Female,Multan,2025-11-17,Smartphone,Electronics,70989.41,3,bilal.sheikh82@gmail.com,Cash,Cancelled
ORD-10377,Hassan Sheikh,26.0,Male,Lahore,2026-01-14,Laptop,Electronics,157451.52,1,hassan.sheikh52@gmail.com,unknown,Pending
ORD-10185,Ayesha Raza,28.0,Female,Quetta,2026-06-05,Usb Drive,Storage,2104.84,1,ayesha.raza50@gmail.com,JazzCash,Pending
ORD-10424,Ali Javed,54.0,Female,Peshawar,2024-01-06,Headphones,Accessories,8574.57,1,ali.javed72@gmail.com,Bank Transfer,Completed
ORD-10326,Hamza Javed,54.0,Female,Rawalpindi,2024-08-12,Laptop,Electronics,154038.91,2,hamza.javed95@gmail.com,Card,Pending
ORD-10188,Sara Shah,43.0,Female,Lahore,2026-02-21,Mouse,Accessories,2862.0,2,sara.shah18@gmail.com,EasyPaisa,Completed
ORD-10285,Danish Khan,59.0,Female,Karachi,2024-05-15,Keyboard,Accessories,4622.5,5,danish.khan55@gmail.com,JazzCash,Completed
ORD-10392,Ali Sheikh,28.0,Male,Multan,2026-06-09,Smart Watch,Accessories,12384.7,3,ali.sheikh65@gmail.com,JazzCash,Pending
ORD-10636,Sara Sheikh,60.0,Male,Lahore,2024-06-12,Smart Watch,Accessories,12480.38,1,sara.sheikh88@gmail.com,Cash,Cancelled
ORD-10166,Talha Raza,29.0,Female,Rawalpindi,2025-09-08,Tablet,Electronics,56355.86,1,talha.raza11@gmail.com,Cash,Completed
ORD-10348,Fatima Butt,61.0,Female,Sialkot,2024-03-21,Headphones,Accessories,7734.72,1,fatima.butt25@gmail.com,Card,Cancelled
ORD-10299,Ayesha Butt,56.0,Male,Faisalabad,2025-09-18,Tablet,Electronics,53925.87,1,ayesha.butt12@gmail.com,Card,Completed
ORD-10536,Hina Ahmed,35.0,Male,Faisalabad,2025-05-28,Mouse,Accessories,3101.98,1,hina.ahmed46@gmail.com,EasyPaisa,Completed
ORD-10230,Ahmed Butt,31.0,Female,Sialkot,2025-07-26,Usb Drive,Storage,2285.47,2,Unknown,JazzCash,Cancelled
ORD-10042,Talha Javed,60.0,Female,Quetta,2024-03-12,Keyboard,Accessories,4540.23,1,talha.javed88@gmail.com,JazzCash,Completed
ORD-10588,Danish Sheikh,61.0,Female,Rawalpindi,2024-04-21,Tablet,Electronics,48274.38,1,danish.sheikh40@gmail.com,EasyPaisa,Completed
ORD-10544,Iqra Iqbal,44.0,Male,Faisalabad,2024-02-03,Headphones,Accessories,8906.08,1,iqra.iqbal18@gmail.com,EasyPaisa,Pending
ORD-10447,Maham Javed,26.0,Male,Gujranwala,2025-11-06,Smartphone,Electronics,87119.78,1,maham.javed97@gmail.com,Cash,Returned
ORD-10448,Hina Khan,48.0,Female,Rawalpindi,2026-04-01,Printer,Office,34103.78,1,hina.khan90@gmail.com,Bank Transfer,Completed
ORD-10350,Anum Nawaz,27.0,Male,Islamabad,2024-06-02,Tablet,Electronics,53959.84,1,anum.nawaz67@gmail.com,Bank Transfer,Completed
ORD-10046,Ahmed Raza,33.0,Female,Sialkot,2026-04-18,Usb Drive,Storage,500.0,1,ahmed.raza66@gmail.com,Card,Pending
ORD-10109,Sana Malik,49.0,Male,Islamabad,2024-11-07,Laptop,Electronics,137798.66,4,sana.malik18@gmail.com,Card,Pending
ORD-10030,Hina Malik,52.0,Male,Quetta,2025-03-24,Monitor,Electronics,38229.2,1,hina.malik32@gmail.com,Bank Transfer,Completed
ORD-10182,Omar Raza,46.0,Female,Multan,2024-06-10,Smartphone,Electronics,72147.21,2,omar.raza59@gmail.com,EasyPaisa,Pending
ORD-10420,Fahad Butt,43.0,Female,Rawalpindi,2025-10-07,Tablet,Electronics,55407.16,1,fahad.butt34@gmail.com,Cash,Returned
ORD-10105,Usman Javed,28.0,Female,Multan,2024-10-06,Printer,Office,35189.27,1,usman.javed47@gmail.com,JazzCash,Cancelled
ORD-10061,Fahad Khan,43.0,Male,Islamabad,2025-01-19,Usb Drive,Storage,2168.12,2,fahad.khan40@gmail.com,Bank Transfer,Pending
ORD-10084,Fatima Ahmed,53.0,Male,Multan,2025-02-14,Smart Watch,Accessories,12429.73,1,fatima.ahmed53@gmail.com,Cash,Cancelled
ORD-10491,Sana Butt,58.0,Female,Quetta,2024-04-23,Headphones,Accessories,8502.0,1,sana.butt9@gmail.com,EasyPaisa,Cancelled
ORD-10316,Ahmed Butt,37.0,Female,Karachi,2025-11-24,Tablet,Electronics,54761.94,1,ahmed.butt46@gmail.com,Cash,Returned
ORD-10451,Sana Ahmed,34.0,Female,Peshawar,2025-08-22,Headphones,Accessories,9103.26,1,Unknown,EasyPaisa,Cancelled
ORD-10382,Fatima Khan,48.0,Female,Sialkot,2025-12-05,Smart Watch,Accessories,13166.03,3,fatima.khan71@gmail.com,Cash,Completed
ORD-10423,Maham Butt,52.0,Female,Karachi,2026-05-19,Tablet,Electronics,47843.4,2,maham.butt18@gmail.com,JazzCash,Cancelled
ORD-10497,Iqra Shah,58.0,Male,Peshawar,2024-06-11,Mouse,Accessories,2879.53,4,iqra.shah88@gmail.com,Bank Transfer,Completed
ORD-10628,Fatima Khan,55.0,Male,Islamabad,2024-06-23,Smartphone,Electronics,83026.6,1,Unknown,Cash,Returned
ORD-10524,Iqra Nawaz,23.0,Female,Peshawar,2024-09-25,Laptop,Electronics,157363.59,1,iqra.nawaz96@gmail.com,EasyPaisa,Pending
ORD-10446,Hassan Javed,24.0,Male,Multan,2025-09-12,Tablet,Electronics,57636.52,3,hassan.javed65@gmail.com,Bank Transfer,Completed
ORD-10001,Sara Khan,65.0,Male,Peshawar,2024-05-22,Mouse,Accessories,2750.72,1,sara.khan95@gmail.com,Cash,Returned
ORD-10644,Ahmed Shah,55.0,Female,Multan,2024-08-09,Smart Watch,Accessories,12150.62,3,Unknown,JazzCash,Completed
ORD-10458,Hina Butt,35.0,Female,Rawalpindi,2024-03-29,Laptop,Electronics,145450.27,4,hina.butt84@gmail.com,EasyPaisa,Returned
ORD-10489,Hassan Shah,63.0,Male,Gujranwala,2024-06-16,Tablet,Electronics,57672.71,1,hassan.shah72@gmail.com,Card,Cancelled
ORD-10089,Talha Raza,47.0,Male,Gujranwala,2024-09-06,Smart Watch,Accessories,13689.84,5,talha.raza54@gmail.com,Card,Pending
ORD-10484,Usman Sheikh,40.0,Female,Multan,2025-11-10,Headphones,Accessories,8823.53,1,usman.sheikh68@gmail.com,JazzCash,Cancelled
ORD-10461,Talha Malik,25.0,Female,Peshawar,2024-12-14,Smartphone,Electronics,72216.75,1,talha.malik72@gmail.com,Bank Transfer,Cancelled
ORD-10078,Maryam Khan,47.0,Male,Sialkot,2025-12-20,Mouse,Accessories,2565.61,2,maryam.khan30@gmail.com,JazzCash,Pending
27067,Anum Shah,40.0,Unknown,Quetta,2024-12-22,Tablet,Electronics,50912.58,2,anum.shah79@gmail.com,Card,Cancelled
order_26870,Hina Malik,48.0,Male,Islamabad,2025-11-03,Printer,Office,29574.77,1,hina.malik74@gmail.com,JazzCash,Cancelled
ORD-10298,Usman Javed,59.0,Male,Faisalabad,2026-02-20,Tablet,Electronics,49268.99,2,usman.javed42@gmail.com,EasyPaisa,Pending
ORD-10096,Maryam Butt,58.0,Male,Multan,2024-04-10,Smartphone,Electronics,78673.53,1,maryam.butt96@gmail.com,Card,Cancelled
ORD-10012,Omar Shah,18.0,Male,Peshawar,2025-07-20,Smart Watch,Accessories,13917.25,1,omar.shah77@gmail.com,JazzCash,Cancelled
ORD-10115,Maham Raza,42.0,Male,Rawalpindi,2024-01-27,Smartphone,Electronics,81069.21,2,maham.raza23@gmail.com,Card,Cancelled
ORD-10429,Fahad Sheikh,45.0,Male,Lahore,2024-11-19,Usb Drive,Storage,2149.84,1,fahad.sheikh73@gmail.com,JazzCash,Pending
ORD-10258,Hassan Iqbal,42.0,Female,Karachi,2026-03-25,Smartphone,Electronics,82143.87,3,hassan.iqbal38@gmail.com,JazzCash,Pending
ORD-10353,Iqra Raza,37.0,Female,Faisalabad,2026-03-23,Laptop,Electronics,151512.33,1,iqra.raza48@gmail.com,EasyPaisa,Completed
ORD-10532,Hamza Sheikh,57.0,Female,Lahore,2025-12-14,Mouse,Accessories,3135.83,1,hamza.sheikh8@gmail.com,EasyPaisa,Completed
ORD-10170,Anum Sheikh,46.0,Male,Quetta,2025-01-15,Smart Watch,Accessories,12874.96,4,anum.sheikh87@gmail.com,Card,Cancelled
ORD-10240,Fatima Malik,57.0,Female,Rawalpindi,2024-07-15,Printer,Office,30046.86,1,fatima.malik13@gmail.com,JazzCash,Returned
ORD-10278,Fatima Nawaz,21.0,Female,Peshawar,2026-04-04,Keyboard,Accessories,4693.46,3,fatima.nawaz18@gmail.com,JazzCash,Pending
ORD-10161,Omar Ahmed,40.0,Male,Islamabad,2024-03-10,Laptop,Electronics,142232.28,1,omar.ahmed33@gmail.com,Bank Transfer,Cancelled
ORD-10074,Ahmed Shah,21.0,Male,Karachi,2025-12-03,Smartphone,Electronics,84193.32,2,ahmed.shah63@gmail.com,Bank Transfer,Cancelled
ORD-10530,Danish Iqbal,31.0,Male,Peshawar,2025-07-04,Monitor,Electronics,45790.03,1,danish.iqbal3@gmail.com,Bank Transfer,Cancelled
ORD-10063,Hina Malik,49.0,Male,Gujranwala,2025-03-06,Monitor,Electronics,45458.0,1,hina.malik65@gmail.com,JazzCash,Returned
ORD-10493,Hamza Sheikh,23.0,Male,Lahore,2024-08-26,Smart Watch,Accessories,12012.8,2,hamza.sheikh92@gmail.com,EasyPaisa,Pending
ORD-10048,Omar Iqbal,18.0,Male,Gujranwala,2025-12-05,Keyboard,Accessories,4564.87,1,omar.iqbal52@gmail.com,Card,Pending
ORD-10592,Maham Khan,25.0,Female,Lahore,2025-01-02,Printer,Office,33311.76,3,maham.khan1@gmail.com,Card,Returned
ORD-10643,Bilal Butt,58.0,Male,Quetta,2026-03-24,Usb Drive,Storage,2082.34,1,bilal.butt38@gmail.com,Bank Transfer,Pending
ORD-10506,Talha Iqbal,38.0,Female,Rawalpindi,2024-10-16,Printer,Office,29944.82,1,talha.iqbal99@gmail.com,Cash,Completed
ORD-10021,Ayesha Malik,42.0,Male,Sialkot,2026-03-30,Tablet,Electronics,53640.0,2,ayesha.malik8@gmail.com,Card,Returned
ORD-10425,Maryam Butt,50.0,Male,Faisalabad,2025-10-23,Monitor,Electronics,38331.84,1,maryam.butt96@gmail.com,Card,Pending
ORD-10193,Fahad Raza,25.0,Female,Quetta,2025-11-20,Laptop,Electronics,159223.34,1,fahad.raza61@gmail.com,JazzCash,Completed
ORD-10216,Danish Nawaz,37.0,Male,Gujranwala,2026-04-06,Printer,Electronics,30470.23,1,danish.nawaz8@gmail.com,unknown,Completed
ORD-10245,Omar Malik,42.0,Female,Gujranwala,2025-08-03,Headphones,Accessories,7678.9,2,omar.malik39@gmail.com,Card,Completed
ORD-10364,Hamza Ahmed,37.0,Male,Karachi,2025-10-29,Mouse,Accessories,2856.1,2,hamza.ahmed36@gmail.com,Bank Transfer,Pending
ORD-10060,Hamza Ahmed,63.0,Male,Karachi,2026-02-04,Usb Drive,Storage,2137.46,2,hamza.ahmed22@gmail.com,JazzCash,Completed
ORD-10222,Anum Khan,20.0,Female,Quetta,2025-08-31,Keyboard,Accessories,4612.63,1,anum.khan31@gmail.com,unknown,Pending
ORD-10177,Danish Iqbal,53.0,Male,Karachi,2026-06-18,Printer,Office,33664.2,1,danish.iqbal88@gmail.com,EasyPaisa,Pending
ORD-10450,Hamza Butt,51.0,Male,Gujranwala,2024-04-30,Laptop,Electronics,133163.67,2,hamza.butt1@gmail.com,Card,Cancelled
ORD-10056,Anum Javed,19.0,Male,Gujranwala,2025-11-09,Tablet,Electronics,57346.24,2,anum.javed4@gmail.com,Cash,Returned
ORD-10255,Maryam Khan,39.0,Female,Rawalpindi,2025-01-24,Monitor,Electronics,39366.11,3,maryam.khan51@gmail.com,EasyPaisa,Pending
ORD-10386,Anum Raza,29.0,Male,Gujranwala,2024-12-16,Smartphone,Electronics,83987.73,1,anum.raza94@gmail.com,EasyPaisa,Returned
ORD-10198,Hamza Nawaz,53.0,Female,Sialkot,2024-10-12,Keyboard,Accessories,4938.14,4,hamza.nawaz62@gmail.com,unknown,Cancelled
ORD-10069,Sana Javed,37.0,Female,Sialkot,2024-10-04,Monitor,Electronics,38488.85,2,sana.javed43@gmail.com,Cash,Pending
ORD-10169,Ali Sheikh,33.0,Female,Rawalpindi,2024-03-09,Smart Watch,Accessories,11362.13,1,ali.sheikh78@gmail.com,EasyPaisa,Completed
ORD-10186,Fatima Iqbal,49.0,Female,Islamabad,2024-11-11,Smart Watch,Accessories,13064.96,1,Unknown,EasyPaisa,Cancelled
ORD-10036,Sara Ahmed,27.0,Male,Karachi,2026-02-06,Tablet,Electronics,56048.07,4,sara.ahmed72@gmail.com,Card,Returned
ORD-10642,Usman Khan,25.0,Female,Multan,2024-05-19,Usb Drive,Storage,2135.89,1,usman.khan89@gmail.com,EasyPaisa,Pending
